Node,Latitude,Longitude
Junction_2261,337097.125712,4696010.199274
Junction_2262,337097.012229,4696009.937618
Junction_2263,337235.209274,4696023.81516
Junction_2264,335313.158811,4693552.063878
Junction_2265,337717.438274,4695384.068853
Junction_2266,337287.311254,4695700.54065
Junction_2267,337231.666328,4695672.819356
Junction_2268,335552.150927,4693577.642215
Junction_2269,337327.875981,4694642.786858
Junction_227,337813.645926,4695473.757055
Junction_2270,337226.466692,4695664.995599
Junction_2271,337284.75326,4695672.819105
Junction_2272,337284.745051,4695672.529466
Junction_2273,337286.257671,4695675.268722
Junction_2274,337286.257671,4695673.768767
Junction_2275,337284.736641,4695672.232018
Junction_2276,337232.758556,4695671.803116
Junction_2277,337032.568404,4695925.341807
Junction_2278,335351.94851,4693539.679634
Junction_2279,335432.770554,4693555.206757
Junction_228,337696.721364,4695585.970238
Junction_2280,335449.304405,4693531.861934
Junction_2281,335456.307251,4693548.231293
Junction_2282,335539.010697,4693572.16986
Junction_2283,335687.728757,4693570.736282
Junction_2284,335729.035702,4693497.592225
Junction_2285,335730.538561,4693500.229411
Junction_2286,335685.731869,4693691.830461
Junction_2287,335739.835993,4693710.424824
Junction_2288,335771.916239,4693739.651881
Junction_2289,335698.45411,4693683.065102
Junction_229,337984.457192,4696428.468666
Junction_2290,335698.838109,4693682.493433
Junction_2291,335699.454631,4693681.575608
Junction_2292,336388.275024,4693635.423542
Junction_2293,336393.81646,4693634.729079
Junction_2294,336397.323114,4693633.685458
Junction_2295,336337.772016,4693645.847843
Junction_2296,336355.750858,4693641.116255
Junction_2297,336315.166108,4693652.384443
Junction_2298,336243.835072,4693660.026137
Junction_2299,336239.76591,4693658.410546
Junction_23,337225.406043,4695644.002232
Junction_230,338122.68066,4695715.191315
Junction_2300,336258.56306,4693663.747092
Junction_2301,336252.365556,4693673.035163
Junction_2302,336247.020851,4693687.141923
Junction_2303,336245.200821,4693689.413482
Junction_2304,336515.983094,4693761.869484
Junction_2305,336497.647584,4693757.754118
Junction_2306,336466.486463,4693772.431146
Junction_2307,336461.793871,4693781.085625
Junction_2308,336454.645554,4693800.498546
Junction_2309,336454.787621,4693818.893925
Junction_231,337983.530858,4696425.805198
Junction_2310,336461.188562,4693831.982645
Junction_2311,336456.650701,4693862.756462
Junction_2312,336562.764446,4693766.914589
Junction_2313,336566.762876,4693769.048587
Junction_2314,336714.023229,4693888.272676
Junction_2315,336702.076046,4693897.085391
Junction_2316,336669.715822,4693905.534029
Junction_2317,336644.88456,4693914.820548
Junction_2318,336628.905458,4693913.029001
Junction_2319,336604.389714,4693930.824429
Junction_232,338681.382192,4696442.351454
Junction_2320,336785.712384,4693926.554731
Junction_2321,336793.367694,4693928.104195
Junction_2322,336792.271361,4693936.451064
Junction_2323,336835.592163,4693952.868129
Junction_2324,336556.343932,4694042.766696
Junction_2325,336571.426434,4694046.963608
Junction_2326,336583.29057,4694059.896344
Junction_2327,336596.080139,4694071.562799
Junction_2328,336587.351273,4694079.156536
Junction_2329,336606.749376,4694085.448651
Junction_233,337981.425794,4696422.613513
Junction_2330,336610.208224,4694086.987001
Junction_2331,336138.657673,4694419.147711
Junction_2332,336161.199856,4694430.199546
Junction_2333,336186.990842,4694461.264104
Junction_2334,336189.018215,4694463.88337
Junction_2335,336189.641945,4694464.528274
Junction_2336,336216.947303,4694476.912669
Junction_2337,336244.649625,4694494.524081
Junction_2338,336251.357076,4694502.309143
Junction_2339,336269.73068,4694507.95395
Junction_234,338835.699402,4696388.719613
Junction_2340,336273.976149,4694517.964366
Junction_2341,336297.031383,4694519.47163
Junction_2342,336327.584843,4694536.823839
Junction_2343,336302.463691,4694532.698711
Junction_2344,336302.534274,4694535.714691
Junction_2345,336307.523763,4694537.82416
Junction_2346,336284.655348,4694538.369048
Junction_2347,336303.990528,4694567.19083
Junction_2348,336299.597637,4694570.508814
Junction_2349,336296.555426,4694563.983376
Junction_235,337986.030484,4696417.007201
Junction_2350,336286.621049,4694572.47892
Junction_2351,336263.974694,4694549.252736
Junction_2352,336253.752429,4694568.930967
Junction_2353,336254.815073,4694543.684118
Junction_2354,336246.960831,4694546.940329
Junction_2355,336247.092485,4694542.971034
Junction_2356,336241.50089,4694546.104201
Junction_2357,336234.054725,4694542.811247
Junction_2358,336232.552817,4694538.774021
Junction_2359,336228.439804,4694540.70343
Junction_236,338882.690367,4696344.071273
Junction_2360,336227.661843,4694536.704549
Junction_2361,336220.04643,4694532.605051
Junction_2362,336218.851531,4694540.332395
Junction_2363,336208.352944,4694532.701464
Junction_2364,336207.834237,4694539.959058
Junction_2365,336201.370021,4694540.950118
Junction_2366,336207.527478,4694542.073433
Junction_2367,336206.918265,4694544.674928
Junction_2368,336202.854108,4694546.007337
Junction_2369,336214.959977,4694554.456276
Junction_237,338881.601485,4695913.726028
Junction_2370,336217.050774,4694560.471817
Junction_2371,336219.89265,4694559.811444
Junction_2372,336243.481158,4694571.693751
Junction_2373,336236.755236,4694574.271918
Junction_2374,336185.467008,4694565.599568
Junction_2375,336207.545599,4694614.247606
Junction_2376,336235.239161,4694513.138518
Junction_2377,336235.513683,4694518.87348
Junction_2378,336258.186619,4694535.404478
Junction_2379,336205.225734,4694517.469337
Junction_238,337979.109483,4696449.344599
Junction_2380,336209.963229,4694507.193259
Junction_2381,336210.240203,4694504.37421
Junction_2382,336209.33224,4694496.380704
Junction_2383,336205.516124,4694494.999888
Junction_2384,336209.338698,4694493.152026
Junction_2385,336205.796151,4694487.461415
Junction_2386,337238.918666,4695115.538015
Junction_2387,337254.1134,4695243.070679
Junction_2388,337290.288489,4695278.962787
Junction_2389,337293.497795,4695290.148478
Junction_239,337979.479967,4696450.563826
Junction_2390,337277.807681,4695314.304851
Junction_2391,337279.557229,4695320.127716
Junction_2392,337280.364073,4695358.976184
Junction_2393,337282.589728,4695383.87863
Junction_2394,337320.642665,4695382.112713
Junction_2395,337278.760396,4695417.57622
Junction_2396,337277.509682,4695419.382884
Junction_2397,337275.723642,4695427.430803
Junction_2398,337270.65521,4695432.079594
Junction_2399,337271.973203,4695435.380808
Junction_24,337813.225733,4695473.185254
Junction_240,337976.38995,4696451.094046
Junction_2400,337268.532426,4695437.022129
Junction_2401,337265.056107,4695446.390394
Junction_2402,337292.435201,4695417.83257
Junction_2403,337292.035584,4695418.943169
Junction_2404,337293.413797,4695420.789731
Junction_2405,337292.671027,4695420.807001
Junction_2406,337292.137203,4695422.541881
Junction_2407,337287.078532,4695425.525273
Junction_2408,337288.643013,4695429.561147
Junction_2409,337295.226268,4695431.240562
Junction_241,337977.626948,4696452.786928
Junction_2410,337294.242266,4695432.804893
Junction_2411,337286.38462,4695436.212331
Junction_2412,337291.260927,4695443.490149
Junction_2413,337285.118238,4695440.125561
Junction_2414,337284.033218,4695444.764791
Junction_2415,337279.966057,4695446.614406
Junction_2416,337285.101968,4695449.359068
Junction_2417,337281.086669,4695449.001349
Junction_2418,337273.035746,4695453.917453
Junction_2419,337274.430729,4695458.202418
Junction_242,337969.352113,4696454.428049
Junction_2420,337267.896031,4695466.071278
Junction_2421,337259.235094,4695466.025424
Junction_2422,337251.273175,4695474.622787
Junction_2423,337245.342935,4695475.042778
Junction_2424,337245.906344,4695477.584353
Junction_2425,337251.967338,4695484.282743
Junction_2426,337249.61133,4695484.347919
Junction_2427,337234.147381,4695490.743104
Junction_2428,337231.665026,4695493.170495
Junction_2429,337224.77346,4695500.136398
Junction_243,337969.637397,4696455.220726
Junction_2430,337221.469393,4695504.110499
Junction_2431,337218.95475,4695506.671797
Junction_2432,337218.269148,4695507.93913
Junction_2433,337214.978847,4695512.512032
Junction_2434,337210.33341,4695514.157608
Junction_2435,337250.76458,4695450.395181
Junction_2436,337249.006873,4695444.574568
Junction_2437,337248.225208,4695454.566313
Junction_2438,337243.689499,4695446.107012
Junction_2439,337243.847034,4695448.678772
Junction_244,337984.272126,4696446.273655
Junction_2440,337241.128602,4695449.374887
Junction_2441,337239.97325,4695486.410183
Junction_2442,337238.994805,4695606.905861
Junction_2443,337224.124501,4695665.963582
Junction_2444,337238.150166,4695664.192158
Junction_2445,337243.919769,4695657.310604
Junction_2446,337260.459427,4695651.705143
Junction_2447,337270.392102,4695658.376702
Junction_2448,337270.15973,4695654.804221
Junction_2449,337277.6098,4695650.109326
Junction_245,337984.565369,4696447.689762
Junction_2450,337284.111709,4695650.197179
Junction_2451,337290.261757,4695648.511355
Junction_2452,337293.782278,4695649.895876
Junction_2453,337298.698532,4695649.426376
Junction_2454,337285.59014,4695698.07121
Junction_2455,337011.548702,4695936.842868
Junction_2456,336992.52774,4695956.659361
Junction_2457,336946.042284,4696112.067901
Junction_2458,336786.48624,4696115.138094
Junction_2459,336981.963526,4696121.847797
Junction_246,337993.313458,4696448.811275
Junction_2460,336976.701617,4696120.012349
Junction_2461,336974.606816,4696120.540367
Junction_2462,336974.753587,4696119.270981
Junction_2463,337393.291293,4695644.112307
Junction_2464,337412.129441,4695646.600069
Junction_2465,337415.247641,4695646.835394
Junction_2466,337419.693945,4695647.56645
Junction_2467,337421.461463,4695647.815091
Junction_2468,337430.370891,4695644.171376
Junction_2469,337447.937501,4695653.057727
Junction_247,337993.603147,4696451.039633
Junction_2470,337453.334317,4695654.013946
Junction_2471,337458.741696,4695655.098465
Junction_2472,337460.225983,4695655.342
Junction_2473,337466.219098,4695660.431607
Junction_2474,337466.789866,4695660.884887
Junction_2475,337468.648541,4695661.127571
Junction_2476,337470.668655,4695657.626774
Junction_2477,337498.200028,4695639.972962
Junction_2478,337497.04793,4695668.726265
Junction_2479,337499.315183,4695672.739362
Junction_248,338974.427179,4695978.677277
Junction_2480,337499.270331,4695677.420891
Junction_2481,337502.19165,4695686.628368
Junction_2482,337475.340623,4695605.992742
Junction_2483,337446.987439,4695561.559187
Junction_2484,337423.333154,4695528.716648
Junction_2485,337428.894163,4695500.245926
Junction_2486,337351.590486,4695501.824524
Junction_2487,337356.628733,4695505.280518
Junction_2488,337356.29299,4695481.424447
Junction_2489,337357.113451,4695473.27606
Junction_249,337971.713382,4696251.288668
Junction_2490,337369.716852,4695463.67177
Junction_2491,337457.349417,4695486.471755
Junction_2492,337450.467362,4695507.834458
Junction_2493,337462.095471,4695452.345914
Junction_2494,337607.870386,4695365.49141
Junction_2495,337605.428778,4695341.313712
Junction_2496,337606.298096,4695340.606334
Junction_2497,337634.881249,4695304.656559
Junction_2498,337658.01037,4695330.147944
Junction_2499,337665.557753,4695255.239521
Junction_25,337813.945676,4695474.157242
Junction_250,337364.588825,4696353.878911
Junction_2500,337663.953325,4695200.894966
Junction_2501,337488.149915,4695247.571797
Junction_2502,337531.150643,4695268.265717
Junction_2503,337550.057171,4695392.258388
Junction_2504,337550.868471,4695391.607926
Junction_2505,337558.346073,4695398.203696
Junction_2506,337607.20786,4695331.210387
Junction_2507,337596.829964,4695287.132599
Junction_2508,337674.157168,4695344.545945
Junction_2509,337712.152187,4695263.882487
Junction_251,339034.776104,4696097.503725
Junction_2510,337741.658071,4695261.092321
Junction_2511,337809.410218,4695242.475582
Junction_2512,337821.02366,4695258.054766
Junction_2513,337823.832147,4695271.115652
Junction_2514,337825.784883,4695272.766084
Junction_2515,337583.886715,4695278.961335
Junction_2516,337717.305619,4695381.94762
Junction_2517,337716.186959,4695380.95686
Junction_2518,337867.246259,4695508.378394
Junction_2519,337916.245207,4695497.633318
Junction_252,339034.985472,4696097.957778
Junction_2520,337283.245846,4695676.304535
Junction_2521,337400.45698,4695783.197542
Junction_2522,337858.398503,4695289.529304
Junction_2523,335839.377146,4693782.591537
Junction_2524,335841.307054,4693780.180816
Junction_2525,335839.532327,4693782.758182
Junction_2526,335845.067606,4693786.794056
Junction_2527,335846.924879,4693784.101254
Junction_2528,335845.211274,4693786.937724
Junction_2529,335545.223469,4693574.769202
Junction_253,337989.932801,4696438.852118
Junction_2530,335511.952428,4693584.671192
Junction_2531,335237.537754,4693523.946219
Junction_2532,337823.85137,4695410.856054
Junction_2533,337832.295002,4695440.630152
Junction_2534,337832.141572,4695277.813792
Junction_2535,337841.336184,4695275.661122
Junction_2536,337863.253636,4695297.325128
Junction_2537,337866.487971,4695296.5324
Junction_2538,337869.318985,4695298.730473
Junction_2539,337871.617074,4695301.134236
Junction_2540,337871.2973,4695306.261737
Junction_2541,337873.240374,4695306.890673
Junction_2542,337876.538635,4695305.419702
Junction_2543,337877.701746,4695307.061373
Junction_2544,337899.590114,4695309.380688
Junction_2545,337893.043201,4695321.085237
Junction_2546,337897.153662,4695329.515904
Junction_2547,337901.595461,4695327.161799
Junction_2548,337899.924906,4695331.201026
Junction_2549,337904.949236,4695330.712254
Junction_255,338725.364649,4696370.892479
Junction_2550,337901.674754,4695334.493229
Junction_2551,337909.754711,4695333.329868
Junction_2552,337911.238247,4695335.519931
Junction_2553,337912.441856,4695338.559438
Junction_2554,337913.680155,4695337.694426
Junction_2555,337914.739094,4695338.855385
Junction_2556,337911.706795,4695343.340684
Junction_2557,337913.666339,4695343.501122
Junction_2558,337916.579098,4695341.855196
Junction_2559,337917.197872,4695343.384936
Junction_256,338030.111771,4696862.300214
Junction_2560,337918.66574,4695344.931947
Junction_2561,337921.381619,4695346.306255
Junction_2562,337944.201877,4695347.676859
Junction_2563,337938.814322,4695354.659482
Junction_2564,337931.247766,4695355.715968
Junction_2565,337929.71307,4695359.682611
Junction_2566,337927.877572,4695362.368454
Junction_2567,337925.699572,4695365.928271
Junction_2568,337923.44183,4695373.282478
Junction_2569,337950.796446,4695355.821142
Junction_257,338730.592868,4696373.845685
Junction_2570,337949.049501,4695359.80976
Junction_2571,337955.314634,4695361.863964
Junction_2572,337959.306356,4695343.75537
Junction_2573,337959.332887,4695346.901152
Junction_2574,337959.35246,4695349.222619
Junction_2575,337966.975131,4695343.061958
Junction_2576,337967.275483,4695345.827595
Junction_2577,337967.525676,4695348.131542
Junction_2578,337971.594888,4695342.420457
Junction_2579,337972.127612,4695344.727858
Junction_258,338029.935965,4696861.832148
Junction_2580,337972.697879,4695347.198049
Junction_2581,337977.91073,4695346.163939
Junction_2582,337978.383033,4695348.5231
Junction_2583,337978.863595,4695350.923359
Junction_2584,337983.768586,4695340.22689
Junction_2585,337984.333698,4695343.027268
Junction_2586,337984.801745,4695345.346382
Junction_2587,337993.195069,4695344.350616
Junction_2588,337993.718081,4695347.083115
Junction_2589,337994.133117,4695349.251653
Junction_259,338736.289635,4696376.288094
Junction_2590,338040.389405,4695340.143593
Junction_2591,338046.13528,4695336.326525
Junction_2592,338049.811783,4695335.79285
Junction_2593,337893.914872,4695347.768617
Junction_2594,337891.173363,4695348.146459
Junction_2595,337891.792838,4695351.698717
Junction_2596,337891.20515,4695352.773525
Junction_2597,337879.869633,4695356.854551
Junction_2598,337875.249175,4695356.738265
Junction_2599,337884.308629,4695363.91141
Junction_26,337812.224812,4695471.744868
Junction_260,338728.780446,4696363.344294
Junction_2600,337894.104293,4695360.037076
Junction_2601,337907.401757,4695352.904828
Junction_2602,337909.114161,4695351.694512
Junction_2603,337908.090713,4695354.544147
Junction_2604,337909.952893,4695354.517966
Junction_2605,337899.966354,4695338.445956
Junction_2606,337901.391472,4695339.512604
Junction_2607,337902.617707,4695340.430428
Junction_2608,337903.90156,4695341.450422
Junction_2609,337904.953491,4695338.920311
Junction_261,338725.999592,4696362.991932
Junction_2610,337906.08036,4695339.558958
Junction_2611,337897.144151,4695342.135574
Junction_2612,337898.951166,4695343.219342
Junction_2613,337900.490618,4695344.142573
Junction_2614,337516.643664,4695312.102023
Junction_2615,337522.897684,4695304.953006
Junction_2616,337599.137715,4695345.059296
Junction_2617,337600.701145,4695346.484013
Junction_2618,337479.067035,4695467.231736
Junction_2619,337480.348585,4695468.457771
Junction_262,338730.514926,4696358.674279
Junction_2620,337244.267326,4695951.789011
Junction_2621,337241.270168,4695949.11388
Junction_2622,337232.16441,4695965.587761
Junction_2623,337242.159208,4695964.359073
Junction_2624,337241.98095,4696024.642629
Junction_2625,337250.195114,4696025.626881
Junction_2626,337027.289025,4696125.144656
Junction_2627,336776.053279,4696093.728737
Junction_2628,336775.694409,4696093.684435
Junction_2629,336774.540358,4696076.862697
Junction_263,338727.610227,4696360.431535
Junction_2630,336783.571829,4696075.230837
Junction_2631,336770.182007,4696095.125872
Junction_2632,336769.686077,4696092.655581
Junction_2633,336756.195137,4696101.399765
Junction_2634,336754.775726,4696098.213185
Junction_2635,336211.261148,4694533.249005
Junction_2636,336187.377995,4694534.318657
Junction_2637,336282.388845,4694512.181498
Junction_2638,336280.821461,4694519.937675
Junction_2639,337264.558224,4695651.869736
Junction_264,338727.673301,4696352.263125
Junction_2640,337265.403413,4695652.852336
Junction_2641,337198.159912,4695629.312235
Junction_2642,337228.437398,4695648.539639
Junction_2643,337260.433697,4695478.720633
Junction_2644,337281.692328,4695468.743756
Junction_2645,337295.077594,4695439.185561
Junction_2646,337269.863684,4695428.138632
Junction_2647,337252.526142,4695422.862907
Junction_2648,337255.256087,4695433.763115
Junction_2649,337278.743426,4695450.779631
Junction_265,338726.696758,4696355.212977
Junction_2650,337281.103989,4695451.782955
Junction_2651,336094.293149,4692989.178228
Junction_2652,336101.596797,4692980.991747
Junction_2653,336224.54054,4693079.229975
Junction_2654,335652.255038,4693416.238058
Junction_2655,335658.279139,4693414.914559
Junction_2656,335662.425542,4693402.656062
Junction_2657,335659.064007,4693403.090921
Junction_2658,335655.687105,4693425.906374
Junction_2659,335660.532376,4693425.087565
Junction_266,338726.644396,4696349.778116
Junction_2660,335665.842691,4693449.851199
Junction_2661,335656.18699,4693451.083291
Junction_2662,335711.112275,4693613.978243
Junction_2663,335708.6138,4693618.951013
Junction_2664,335520.525262,4693548.565934
Junction_2665,335857.104694,4693797.328535
Junction_2666,336255.994554,4693657.684697
Junction_2667,337480.533551,4695461.915214
Junction_2668,337901.677807,4695342.070648
Junction_2669,337904.087478,4695343.635129
Junction_267,338724.594197,4696353.209432
Junction_2670,336777.297786,4696099.012471
Junction_2671,336783.396674,4696097.249107
Junction_2672,336753.8994,4696104.369691
Junction_2674,336750.050395,4696109.048117
Junction_2675,336749.281596,4696108.976783
Junction_2676,337492.706999,4695690.181927
Junction_2677,337489.062984,4695690.930252
Junction_2678,337519.306631,4695294.31045
Junction_2679,337521.802302,4695291.257827
Junction_268,338723.134739,4696348.445357
Junction_2680,336295.283487,4693656.622503
Junction_2681,336294.949596,4693653.576889
Junction_2682,337280.977942,4695398.902264
Junction_2683,337285.062122,4695399.038573
Junction_2684,337234.85571,4696051.197859
Junction_2685,336588.351293,4693797.986155
Junction_2686,337626.538735,4695306.944837
Junction_2687,337249.776023,4695937.01577
Junction_2688,336532.847832,4693579.938553
Junction_2689,336786.313588,4696109.07675
Junction_2690,336315.328898,4694548.886257
Junction_2691,338770.940686,4696381.75899
Junction_2692,337223.93583,4695643.966236
Junction_2693,337222.435824,4695643.966236
Junction_2694,337220.966807,4695643.910663
Junction_2695,337219.435863,4695643.966236
Junction_2696,337222.435824,4695639.119864
Junction_2697,337226.92628,4695647.759025
Junction_2698,337226.851851,4695643.839542
Junction_2699,337226.935841,4695642.375074
Junction_27,337805.43932,4695464.566467
Junction_270,338745.395092,4696356.357467
Junction_2700,337228.456421,4695643.905064
Junction_2701,337228.456421,4695642.405109
Junction_2702,337483.134545,4695463.622662
Junction_2703,337483.955857,4695462.345718
Junction_2704,337872.476881,4695381.108538
Junction_2705,337871.671188,4695379.802359
Junction_2706,337871.171553,4695378.388004
Junction_2707,337569.566505,4695263.019827
Junction_2708,337570.63005,4695261.962189
Junction_2709,337773.938952,4695429.458577
Junction_271,337990.500085,4696417.3019
Junction_2710,337773.262861,4695430.450437
Junction_2711,337770.837322,4695428.673758
Junction_2712,337223.018606,4695645.052958
Junction_2713,337212.816416,4695639.37311
Junction_2714,337179.911704,4695565.189986
Junction_2715,337224.746028,4695646.014683
Junction_2716,337225.284869,4695647.113407
Junction_2717,337225.291166,4695646.966247
Junction_2718,337293.714799,4695656.174925
Junction_2719,336797.144514,4696242.474378
Junction_272,338799.380026,4696393.090459
Junction_2720,336798.346121,4696240.088987
Junction_2721,336973.591177,4696121.305663
Junction_2722,337052.565308,4696067.162143
Junction_2723,337052.129348,4696066.90264
Junction_2724,337096.421487,4696008.575624
Junction_2725,337095.930813,4696010.343843
Junction_2726,337096.624775,4696012.071415
Junction_2727,337029.569794,4695927.26626
Junction_2728,337031.153448,4695927.162088
Junction_2729,337233.071572,4696041.685125
Junction_273,337990.001168,4696417.269004
Junction_2730,337098.212233,4696016.498947
Junction_2731,337237.974861,4696046.498909
Junction_2732,337239.407338,4696046.61945
Junction_2733,337497.400943,4695689.933586
Junction_2734,337494.009073,4695660.648711
Junction_2735,337401.406741,4695782.799776
Junction_2736,337399.493352,4695783.753893
Junction_2737,337403.834933,4695788.742882
Junction_2738,337404.471879,4695788.508157
Junction_2739,337405.426396,4695789.758421
Junction_274,338804.079126,4696388.575024
Junction_2740,337222.887653,4695666.472777
Junction_2741,337358.497921,4695528.866423
Junction_2742,337481.265608,4695460.776982
Junction_2743,337481.337742,4695460.662998
Junction_2744,337485.20617,4695463.166278
Junction_2745,337485.210125,4695463.159871
Junction_2746,337661.395632,4695285.762695
Junction_2747,337661.689125,4695285.42455
Junction_2748,337659.996344,4695287.369576
Junction_2749,337661.119358,4695284.927067
Junction_2750,337660.557751,4695284.439647
Junction_2751,337660.56536,4695284.446204
Junction_2752,337660.564659,4695284.431687
Junction_2753,337662.673427,4695284.290522
Junction_2754,337780.537575,4695213.664962
Junction_2755,338018.057668,4695341.401114
Junction_2756,337681.194254,4695277.195168
Junction_2757,337628.013611,4695307.772405
Junction_2758,337769.435631,4695428.023647
Junction_2759,337766.711743,4695426.753511
Junction_276,338807.001346,4696386.155993
Junction_2760,337861.545837,4695292.090351
Junction_2761,337915.123144,4695494.025245
Junction_2762,337912.912106,4695496.050966
Junction_2763,337201.585321,4694704.964881
Junction_2764,337202.792634,4694705.854172
Junction_2765,337201.246024,4694702.841896
Junction_2766,337202.099072,4694701.631329
Junction_2767,337305.278984,4695414.741552
Junction_2768,337303.916739,4695414.113567
Junction_2769,337220.063097,4695457.163052
Junction_277,337989.919097,4696422.110041
Junction_2770,337218.911549,4695457.952676
Junction_2771,337218.612099,4695457.547702
Junction_2772,337662.561847,4695177.711633
Junction_2773,337569.208686,4695256.509507
Junction_2774,337564.964319,4695256.511209
Junction_2775,337556.345581,4695252.847121
Junction_2776,337566.024309,4695257.572602
Junction_2777,337566.024159,4695257.57105
Junction_2778,337563.905379,4695259.691532
Junction_2779,337564.845079,4695258.751782
Junction_278,338845.136629,4696361.64896
Junction_2780,337568.144641,4695257.573553
Junction_2781,337567.131155,4695260.714629
Junction_2782,337568.200206,4695259.645528
Junction_2783,337569.25494,4695258.590743
Junction_2784,337554.596634,4695250.219245
Junction_2785,337556.364604,4695247.795959
Junction_2786,337555.790382,4695251.090615
Junction_2787,337510.959612,4695230.422425
Junction_2788,336761.399628,4693871.648219
Junction_2789,336214.513921,4693057.982402
Junction_279,337989.419973,4696422.139628
Junction_2790,336212.567276,4693053.560531
Junction_2791,336073.07076,4693148.080807
Junction_2792,336071.689744,4693148.68131
Junction_2793,335704.141566,4693610.593481
Junction_2794,335697.789231,4693609.877543
Junction_2795,335785.771706,4693648.996728
Junction_2796,335785.516057,4693650.446475
Junction_2797,337217.759531,4695458.814615
Junction_2798,337224.30371,4695455.837951
Junction_2799,337568.505914,4695264.080569
Junction_28,337761.00957,4695520.001147
Junction_280,338846.972178,4696360.310443
Junction_2800,337566.072966,4695261.772717
Junction_2801,337626.44042,4695314.823208
Junction_2802,335519.126325,4693548.053935
Junction_2803,335517.708415,4693547.535028
Junction_2804,336616.187573,4693787.526663
Junction_2805,336622.040323,4693784.544423
Junction_2806,336563.896521,4693945.089775
Junction_2807,336564.978938,4693943.018901
Junction_2808,336565.219219,4693939.615117
Junction_2809,336560.610926,4693941.031024
Junction_2810,336622.308637,4693882.966216
Junction_2811,337231.947457,4695952.620034
Junction_2812,337230.538658,4695952.128108
Junction_2813,337233.369971,4695953.116665
Junction_2814,336776.402238,4696093.771787
Junction_2815,337781.522178,4695213.61991
Junction_2816,337781.522178,4695210.619898
Junction_2817,336068.469174,4694449.702372
Junction_2818,336066.811184,4694448.185847
Junction_2819,336460.890113,4694020.586987
Junction_282,338856.606504,4696360.921609
Junction_2820,336460.158006,4694016.491093
Junction_2821,335180.947221,4693511.940468
Junction_2822,336824.859251,4694270.937897
Junction_2823,336611.441818,4693787.649757
Junction_2824,337480.076216,4695459.851649
Junction_2825,337481.430501,4695460.520582
Junction_2826,337482.149943,4695459.401922
Junction_2827,337481.725596,4695460.061744
Junction_2828,337482.960742,4695458.141347
Junction_2829,337484.276182,4695456.095853
Junction_283,337987.6997,4696426.205778
Junction_2830,337478.81534,4695459.04075
Junction_2831,335675.004314,4693463.181801
Junction_2832,336325.65128,4693653.008624
Junction_2833,336325.349877,4693650.445374
Junction_2834,336329.424546,4693649.696597
Junction_2835,336459.907863,4693652.865606
Junction_2836,336460.912139,4693651.750251
Junction_2837,336461.915263,4693650.636197
Junction_2838,336463.029967,4693651.639872
Junction_2839,336247.302981,4694544.61721
Junction_284,338867.401388,4696354.728811
Junction_2840,337673.796896,4695329.271518
Junction_2841,337554.187155,4695253.184366
Junction_2842,337535.871218,4695252.325711
Junction_2843,337510.676831,4695231.177909
Junction_2844,338770.847619,4696381.267727
Junction_2845,338923.946368,4696030.814552
Junction_2846,338946.91077,4696059.530501
Junction_2847,338812.716363,4696133.310882
Junction_2848,336393.580984,4694005.97088
Junction_2849,336392.43254,4694005.722439
Junction_285,337987.201992,4696426.157954
Junction_2850,335721.248388,4693627.03162
Junction_2851,335718.976779,4693629.484641
Junction_2852,335682.7249,4693515.7698
Junction_2853,335657.886579,4693281.061398
Junction_2854,335626.35953,4693396.532144
Junction_2855,336798.574738,4693937.868773
Junction_2856,336802.648907,4693941.426487
Junction_2857,336801.804719,4693942.168856
Junction_2858,336808.933462,4693948.173434
Junction_2859,336632.541764,4693804.297492
Junction_286,338865.71992,4696350.249418
Junction_2860,336636.311626,4693805.588953
Junction_2861,336635.6919,4693806.383834
Junction_2862,336631.921738,4693805.092773
Junction_2863,336635.072125,4693807.178764
Junction_2864,336596.657765,4693777.711025
Junction_2865,336596.348053,4693778.10829
Junction_2866,336596.03829,4693778.505605
Junction_2867,337772.437295,4695431.661455
Junction_2868,337207.221367,4695527.64194
Junction_2869,336211.184908,4693059.368929
Junction_2870,336359.276134,4693761.477225
Junction_2871,336478.10376,4693924.755375
Junction_2872,336479.255408,4693923.475778
Junction_2873,336479.187278,4693923.551466
Junction_2874,336808.908483,4693948.974772
Junction_2875,336809.153269,4693947.98171
Junction_2876,336298.974908,4693957.380059
Junction_2877,335683.346377,4693676.756418
Junction_2878,336800.962633,4693942.909473
Junction_2879,336797.731351,4693938.610491
Junction_288,338885.579113,4696344.940204
Junction_2880,337249.29506,4695443.280754
Junction_2881,337232.79665,4696043.792241
Junction_2882,337238.51229,4696044.515588
Junction_2883,337240.131836,4696044.720277
Junction_2884,337781.525682,4695222.495247
Junction_2885,335680.094321,4693667.115835
Junction_2886,335681.284564,4693668.654135
Junction_2887,335682.250295,4693668.702292
Junction_2888,335682.046356,4693667.210345
Junction_2889,335681.740548,4693664.740355
Junction_289,337987.609177,4696429.253049
Junction_2890,337770.79262,4695428.656438
Junction_2891,336532.988447,4694045.793238
Junction_2892,337812.705575,4695472.459054
Junction_2893,337813.333209,4695471.80574
Junction_2894,337826.23561,4695575.624849
Junction_2895,338122.383971,4695714.248494
Junction_2896,338122.677965,4695714.49258
Junction_2897,338101.309356,4696432.911866
Junction_2898,338101.03143,4696432.866563
Junction_2899,338100.690782,4696432.805091
